c_date_call,option_symbol_call,dte_call,stocks_id_call,expiration_date,call_put_call,price_strike,price_open_call,price_high_call,price_low_call,price_call,volume_call,openinterest_call,iv_call,delta_call,preiv_call,gamma_call,theta_call,vega_call,rho_call,Ask_call,Bid_call,underlying_price_call,calc_OTM_call,option_id_call,is_settlement_call,c_date_put,option_symbol_put,dte_put,stocks_id_put,call_put_put,price_open_put,price_high_put,price_low_put,price_put,volume_put,openinterest_put,iv_put,delta_put,preiv_put,gamma_put,theta_put,vega_put,rho_put,Ask_put,Bid_put,underlying_price_put,calc_OTM_put,option_id_put,is_settlement_put,vol_weighted,delta_diff
2021-12-28,MSFT  220121C00350000,24,4111,2022-01-21,C,350.0,4.0,4.55,3.35,3.625,4821,20360,0.202504,0.322616,0.202504,0.02025,-0.132744,0.313989,0.070006,3.7,3.55,341.25,2.56,113425727,0,2021-12-28,MSFT  220121P00350000,24,4111,P,12.0,12.45,11.05,12.05,67,1399,0.192694,-0.68707,0.192694,0.021113,-0.124413,0.313849,-0.133135,12.25,11.85,341.25,-2.56,113425728,0,0.19585886296,0.07261600000000001
2021-12-28,MSFT  220121C00327500,24,4111,2022-01-21,C,327.5,17.25,19.2,16.65,17.075,46,429,0.247632,0.751881,0.247632,0.014606,-0.143506,0.276955,0.157482,17.35,16.8,341.25,-4.03,118460803,0,2021-12-28,MSFT  220121P00327500,24,4111,P,3.0,3.14,2.79,3.005,128,533,0.236556,-0.238839,0.236556,0.015035,-0.13399,0.276734,-0.051416,3.1,2.91,341.25,4.03,118460804,0,0.244883833956,0.0018810000000000215
2021-12-28,MSFT  220121C00325000,24,4111,2022-01-21,C,325.0,20.2,21.0,18.35,19.225,631,10538,0.258292,0.779562,0.258292,0.013115,-0.140225,0.259392,0.16228,19.6,18.85,341.25,-4.76,112858345,0,2021-12-28,MSFT  220121P00325000,24,4111,P,2.23,2.74,2.23,2.585,827,11422,0.24374,-0.20784,0.24374,0.013483,-0.127584,0.256867,-0.044927,2.66,2.51,341.25,4.76,112858346,0,0.25508418622400003,0.029561999999999977
2021-12-28,MSFT  220128C00360000,31,4111,2022-01-28,C,360.0,3.01,3.35,2.7,2.775,596,671,0.227814,0.220317,0.227814,0.01308,-0.108495,0.29471,0.061497,3.0,2.55,341.25,5.49,118235621,0,2021-12-28,MSFT  220128P00360000,31,4111,P,,,,21.650002,0,4,0.232969,-0.774738,0.232969,0.013018,-0.111893,0.307607,-0.188841,23.35,19.95,341.25,-5.49,118235622,0,0.23183326586500003,0.029682999999999987
2021-12-28,MSFT  220128C00355000,31,4111,2022-01-28,C,355.0,4.59,5.18,3.6,4.1,172,537,0.232611,0.292012,0.232611,0.014845,-0.128406,0.341524,0.081151,4.5,3.7,341.25,4.03,118235619,0,2021-12-28,MSFT  220128P00355000,31,4111,P,16.59,16.59,16.59,17.4,1,4,0.220062,-0.720319,0.220062,0.015447,-0.118577,0.336144,-0.179799,18.9,15.9,341.25,-4.03,118235620,0,0.22372645858800003,0.042011999999999994
2021-12-28,MSFT  220128C00325000,31,4111,2022-01-28,C,325.0,21.6,21.65,20.61,20.7,17,243,0.274797,0.742278,0.274797,0.011815,-0.14299,0.321117,0.197553,22.2,19.2,341.25,-4.76,118235607,0,2021-12-28,MSFT  220128P00325000,31,4111,P,4.55,4.55,3.83,4.25,64,284,0.269281,-0.253767,0.269281,0.012008,-0.13864,0.313758,-0.071382,4.55,3.95,341.25,4.76,118235608,0,0.273375405448,0.007722000000000007
2021-12-28,MSFT  220128C00330000,31,4111,2022-01-28,C,330.0,18.2,18.8,16.33,16.925,142,503,0.264564,0.682422,0.264564,0.013548,-0.151893,0.354511,0.183411,17.7,16.15,341.25,-3.3,118235609,0,2021-12-28,MSFT  220128P00330000,31,4111,P,5.59,6.25,5.02,5.5,75,256,0.26014,-0.315111,0.26014,0.013785,-0.14849,0.352515,-0.087862,5.85,5.15,341.25,3.3,118235610,0,0.263159034928,0.06757800000000003
2021-12-28,MSFT  220204C00360000,38,4111,2022-02-04,C,360.0,4.11,4.3,2.12,3.925,51,63,0.239359,0.257072,0.239359,0.012235,-0.112091,0.355062,0.087245,4.5,3.35,341.25,5.49,118496587,0,2021-12-28,MSFT  220204P00360000,38,4111,P,21.82,21.82,21.1,22.575,3,0,0.237653,-0.745245,0.237653,0.012331,-0.110225,0.365402,-0.227213,24.2,20.95,341.25,-5.49,118496588,0,0.238091564832,0.007072000000000023
2021-12-28,MSFT  220204C00355000,38,4111,2022-02-04,C,355.0,5.5,5.5,5.07,5.825,60,118,0.254309,0.330361,0.254309,0.012939,-0.133827,0.398929,0.111304,7.25,4.4,341.25,4.03,118496585,0,2021-12-28,MSFT  220204P00355000,38,4111,P,17.31,17.31,17.31,18.85,1,0,0.236881,-0.683754,0.236881,0.013711,-0.121929,0.391663,-0.21449,20.45,17.25,341.25,-4.03,118496586,0,0.24263853150800002,0.08036100000000002
2021-12-28,MSFT  220204C00320000,38,4111,2022-02-04,C,320.0,,,,25.825,0,0,0.291016,0.768205,0.291016,0.009517,-0.12933,0.335795,0.246037,26.95,24.7,341.25,-6.23,118496571,0,2021-12-28,MSFT  220204P00320000,38,4111,P,3.86,4.71,3.85,4.15,89,268,0.279385,-0.22341,0.279385,0.009753,-0.121183,0.334964,-0.077601,4.55,3.75,341.25,6.23,118496572,0,0.288319992355,0.018205000000000027
2021-12-28,MSFT  220204C00325000,38,4111,2022-02-04,C,325.0,22.29,22.29,22.13,22.225,3,8,0.28977,0.715618,0.28977,0.01063,-0.143083,0.37343,0.231102,23.25,21.2,341.25,-4.76,118496573,0,2021-12-28,MSFT  220204P00325000,38,4111,P,4.5,5.33,4.5,4.5,158,151,0.250495,-0.259283,0.250495,0.011744,-0.117254,0.356643,-0.096802,5.9,3.1,341.25,4.76,118496574,0,0.27860089695,0.034382000000000024
2021-12-28,MSFT  220218C00365000,52,4111,2022-02-18,C,365.0,4.25,4.55,3.85,4.1,437,22239,0.237829,0.238678,0.237829,0.010229,-0.09225,0.40339,0.107096,4.2,4.0,341.25,6.96,117104249,0,2021-12-28,MSFT  220218P00365000,52,4111,P,27.75,27.93,27.75,27.75,2,25,0.222909,-0.781764,0.222909,0.010321,-0.080398,0.382696,-0.396161,28.15,27.35,341.25,-6.96,117104250,0,0.22647007576000003,0.011321999999999999
2021-12-28,MSFT  220218C00360000,52,4111,2022-02-18,C,360.0,5.5,5.94,5.04,5.25,767,4154,0.237229,0.28867,0.237229,0.01131,-0.101518,0.438591,0.128425,5.45,5.05,341.25,5.49,117104247,0,2021-12-28,MSFT  220218P00360000,52,4111,P,23.36,24.2,23.36,24.0,4,153,0.226469,-0.7266,0.226469,0.011465,-0.092436,0.427349,-0.366438,24.35,23.65,341.25,-5.49,117104248,0,0.2295750892,0.03866999999999998
2021-12-28,MSFT  220218C00320000,52,4111,2022-02-18,C,320.0,27.73,28.8,26.6,27.349998,140,3019,0.288478,0.742605,0.288478,0.008801,-0.117272,0.421442,0.306477,27.8,26.9,341.25,-6.23,117104231,0,2021-12-28,MSFT  220218P00320000,52,4111,P,5.5,6.2,5.44,5.875,438,3089,0.278254,-0.257788,0.278254,0.009068,-0.111243,0.426537,-0.127257,6.05,5.7,341.25,6.23,117104232,0,0.28584639352,0.00739500000000004
2021-12-28,MSFT  220218C00315000,52,4111,2022-02-18,C,315.0,30.85,32.7,30.85,31.400002,56,982,0.29919,0.780296,0.29919,0.007783,-0.11162,0.389878,0.317332,31.85,30.95,341.25,-7.6899999999999995,117104229,0,2021-12-28,MSFT  220218P00315000,52,4111,P,4.6,4.96,4.5,4.875,233,3620,0.287228,-0.218134,0.287228,0.008011,-0.104748,0.378571,-0.108085,5.0,4.75,341.25,7.6899999999999995,117104230,0,0.296561900752,0.03029599999999999
2021-12-28,MSFT  220318C00370000,80,4111,2022-03-18,C,370.0,5.46,5.65,5.15,5.325,201,1859,0.238594,0.248013,0.238594,0.008365,-0.076121,0.501157,0.173158,5.5,5.15,341.25,8.42,114482887,0,2021-12-28,MSFT  220318P00370000,80,4111,P,,,,33.975,0,135,0.227071,-0.765475,0.227071,0.008532,-0.068331,0.500457,-0.508915,34.3,33.65,341.25,-8.42,114482888,0,0.229928853799,0.0019869999999999888
2021-12-28,MSFT  220318C00365000,80,4111,2022-03-18,C,365.0,7.0,7.3,6.3,6.55,342,6108,0.239789,0.289359,0.239789,0.009007,-0.082812,0.546122,0.200083,6.7,6.4,341.25,6.96,113562027,0,2021-12-28,MSFT  220318P00365000,80,4111,P,,,,30.25,0,128,0.229958,-0.721139,0.229958,0.009214,-0.075951,0.533412,-0.486578,30.55,29.95,341.25,-6.96,113562028,0,0.23280268832900003,0.03935899999999998
2021-12-28,MSFT  220318C00315000,80,4111,2022-03-18,C,315.0,35.03,35.05,33.42,33.699997,37,3220,0.291525,0.744661,0.291525,0.007084,-0.096885,0.517401,0.419778,34.05,33.35,341.25,-7.6899999999999995,112858373,0,2021-12-28,MSFT  220318P00315000,80,4111,P,7.01,7.41,6.95,7.325,66,1987,0.28183,-0.253697,0.28183,0.007162,-0.089906,0.523876,-0.187092,7.45,7.2,341.25,7.6899999999999995,112858374,0,0.289049488395,0.005338999999999983
2021-12-28,MSFT  220318C00310000,80,4111,2022-03-18,C,310.0,38.25,38.3,37.05,37.675,30,2458,0.299572,0.776454,0.299572,0.006425,-0.092872,0.481941,0.425507,38.05,37.3,341.25,-9.16,110900513,0,2021-12-28,MSFT  220318P00310000,80,4111,P,6.22,6.31,5.95,6.275,24,2986,0.289019,-0.22115,0.289019,0.006475,-0.085528,0.489255,-0.163764,6.4,6.15,341.25,9.16,110900514,0,0.29721291906200004,0.026453999999999978
2021-12-28,MSFT  220414C00375000,107,4111,2022-04-14,C,375.0,6.3,7.0,6.3,6.4,429,1581,0.242477,0.253964,0.242477,0.007193,-0.067761,0.583703,0.238056,6.65,6.15,341.25,9.89,116470359,0,2021-12-28,MSFT  220414P00375000,107,4111,P,,,,39.825,0,67,0.230232,-0.760397,0.230232,0.007381,-0.060181,0.582428,-0.652868,40.2,39.45,341.25,-9.89,116470360,0,0.23334178917999998,0.003964000000000023
2021-12-28,MSFT  220414C00380000,107,4111,2022-04-14,C,380.0,5.39,5.66,5.2,5.325,15,568,0.241043,0.22116,0.241043,0.006704,-0.062377,0.542417,0.208284,5.5,5.15,341.25,11.36,116470361,0,2021-12-28,MSFT  220414P00380000,107,4111,P,,,,43.75,0,53,0.227828,-0.795297,0.227828,0.006826,-0.054205,0.540916,-0.666885,44.15,43.35,341.25,-11.36,116470362,0,0.2307506294,0.028840000000000005
2021-12-28,MSFT  220414C00310000,107,4111,2022-04-14,C,310.0,40.98,41.1,40.42,40.125,5,1105,0.302102,0.747897,0.302102,0.005829,-0.086003,0.597245,0.598943,40.65,39.6,341.25,-9.16,116470333,0,2021-12-28,MSFT  220414P00310000,107,4111,P,8.35,8.4,8.25,8.35,8,785,0.286993,-0.245311,0.286993,0.005974,-0.077595,0.589503,-0.24471,8.55,8.15,341.25,9.16,116470334,0,0.29829297577299996,0.002102999999999966
2021-12-28,MSFT  220414C00305000,107,4111,2022-04-14,C,305.0,44.3,44.3,43.9,43.949997,6,415,0.307097,0.77596,0.307097,0.005387,-0.082235,0.558052,0.609056,44.35,43.55,341.25,-10.62,116470331,0,2021-12-28,MSFT  220414P00305000,107,4111,P,7.3,7.35,7.3,7.3500004,47,703,0.29429,-0.21817,0.29429,0.005456,-0.074553,0.560225,-0.218006,7.55,7.15,341.25,10.62,116470332,0,0.30422771972,0.025959999999999983
2021-12-28,MSFT  220107C00340000,10,4111,2022-01-07,C,340.0,6.65,7.25,5.1,5.5249996,916,2985,0.216555,0.548114,0.216555,0.032377,-0.242602,0.223698,0.049731,5.7,5.35,341.25,-0.37,118086689,0,2021-12-28,MSFT  220107P00340000,10,4111,P,3.5,4.45,3.35,4.025,927,753,0.205624,-0.450054,0.205624,0.034243,-0.23063,0.222627,-0.038931,4.15,3.9,341.25,0.37,118086690,0,0.211615434134,
2021-12-28,MSFT  220107C00342500,10,4111,2022-01-07,C,342.5,4.97,5.69,3.8,4.15,3135,1488,0.210221,0.465309,0.210221,0.033471,-0.236289,0.224486,0.042366,4.3,4.0,341.25,0.37,118460795,0,2021-12-28,MSFT  220107P00342500,10,4111,P,4.25,5.5,4.25,5.15,1060,176,0.199303,-0.537416,0.199303,0.035449,-0.22422,0.223471,-0.045516,5.3,5.0,341.25,-0.37,118460796,0,0.204383243662,
2021-12-28,MSFT  220114C00340000,17,4111,2022-01-14,C,340.0,7.6,8.65,6.55,7.0,815,3760,0.216486,0.540927,0.216486,0.024891,-0.186509,0.292259,0.082714,7.2,6.8,341.25,-0.37,118161019,0,2021-12-28,MSFT  220114P00340000,17,4111,P,5.31,5.85,4.7,5.5,433,280,0.208225,-0.458185,0.208225,0.025987,-0.179354,0.293168,-0.06728,5.65,5.35,341.25,0.37,118161020,0,0.212693597947,
2021-12-28,MSFT  220114C00342500,17,4111,2022-01-14,C,342.5,6.38,7.0,5.3,5.625,711,169,0.211461,0.477505,0.211461,0.025576,-0.182814,0.293339,0.073274,5.75,5.5,341.25,0.37,118536883,0,2021-12-28,MSFT  220114P00342500,17,4111,P,5.68,7.0,5.68,6.575,88,7,0.201545,-0.524572,0.201545,0.026949,-0.174183,0.294286,-0.076117,6.75,6.4,341.25,-0.37,118536884,0,0.20627993958,
2021-12-28,MSFT  220121C00340000,24,4111,2022-01-21,C,340.0,9.0,9.75,7.7,8.2,2183,32223,0.216629,0.537829,0.216629,0.020951,-0.157298,0.347523,0.115288,8.4,8.0,341.25,-0.37,113359841,0,2021-12-28,MSFT  220121P00340000,24,4111,P,6.25,7.1,5.8,6.625,1075,14100,0.207641,-0.461511,0.207641,0.021945,-0.150507,0.348291,-0.095851,6.8,6.45,341.25,0.37,113359842,0,0.212475007052,
2021-12-28,MSFT  220121C00342500,24,4111,2022-01-21,C,342.5,7.75,8.25,6.4,6.775,676,698,0.21085,0.484272,0.21085,0.021606,-0.153641,0.348822,0.104208,6.9,6.65,341.25,0.37,118460809,0,2021-12-28,MSFT  220121P00342500,24,4111,P,7.0,8.0,6.75,7.75,242,62,0.203337,-0.517187,0.203337,0.022495,-0.147891,0.349625,-0.106297,7.95,7.55,341.25,-0.37,118460810,0,0.206975335536,
2021-12-28,MSFT  220128C00340000,31,4111,2022-01-28,C,340.0,11.47,12.4,9.1,10.9,116,1140,0.258826,0.534879,0.258826,0.015439,-0.165485,0.395233,0.145766,12.0,9.8,341.25,-0.37,118235613,0,2021-12-28,MSFT  220128P00340000,31,4111,P,9.27,9.3,8.15,8.75,43,126,0.236487,-0.464597,0.236487,0.016964,-0.150865,0.395739,-0.126026,9.5,8.0,341.25,0.37,118235614,0,0.248435661981,
2021-12-28,MSFT  220128C00345000,31,4111,2022-01-28,C,345.0,8.65,9.27,7.2,8.225,654,2955,0.250102,0.455298,0.250102,0.015939,-0.15946,0.394257,0.124973,8.7,7.75,341.25,1.1,118235615,0,2021-12-28,MSFT  220128P00345000,31,4111,P,10.25,11.38,10.25,10.95,134,62,0.224563,-0.55301,0.224563,0.017781,-0.142468,0.394764,-0.146864,12.0,9.9,341.25,-1.1,118235616,0,0.23619085562199998,
2021-12-28,MSFT  220204C00340000,38,4111,2022-02-04,C,340.0,12.78,13.3,10.9,11.799999,68,203,0.254217,0.534752,0.254217,0.014198,-0.146916,0.437599,0.177698,12.65,10.95,341.25,-0.37,118496579,0,2021-12-28,MSFT  220204P00340000,38,4111,P,9.6,10.48,9.55,10.200001,32,355,0.246806,-0.465242,0.246806,0.014684,-0.142152,0.438049,-0.155596,11.05,9.35,341.25,0.37,118496580,0,0.250769047072,
2021-12-28,MSFT  220204C00345000,38,4111,2022-02-04,C,345.0,9.9,10.3,8.3,9.05,48,114,0.244671,0.461189,0.244671,0.014738,-0.141216,0.437186,0.154426,10.05,8.05,341.25,1.1,118496581,0,2021-12-28,MSFT  220204P00345000,38,4111,P,12.3,12.5,11.95,12.4,8,31,0.236136,-0.541456,0.236136,0.015325,-0.135692,0.436976,-0.177646,13.6,11.2,341.25,-1.1,118496582,0,0.240072248115,
2021-12-28,MSFT  220218C00340000,52,4111,2022-02-18,C,340.0,14.5,15.0,13.0,13.6,454,9609,0.254274,0.534815,0.254274,0.012293,-0.126975,0.510381,0.230562,13.9,13.3,341.25,-0.37,117104239,0,2021-12-28,MSFT  220218P00340000,52,4111,P,11.6,12.6,11.38,12.275,145,2374,0.246166,-0.472728,0.246166,0.01263,-0.120988,0.511803,-0.235258,12.5,12.05,341.25,0.37,117104240,0,0.25050228001999997,
2021-12-28,MSFT  220218C00345000,52,4111,2022-02-18,C,345.0,11.67,12.2,10.4,10.95,619,4798,0.247955,0.472006,0.247955,0.012618,-0.123872,0.510384,0.204923,11.2,10.7,341.25,1.1,117104241,0,2021-12-28,MSFT  220218P00345000,52,4111,P,13.86,15.0,12.99,14.65,67,1725,0.239625,-0.537323,0.239625,0.012943,-0.117372,0.510585,-0.267621,14.9,14.4,341.25,-1.1,117104242,0,0.24355680998,
2021-12-28,MSFT  220318C00340000,80,4111,2022-03-18,C,340.0,17.95,18.15,16.37,16.875,906,4923,0.258949,0.533594,0.258949,0.009763,-0.10495,0.633305,0.341198,17.15,16.6,341.25,-0.37,113359843,0,2021-12-28,MSFT  220318P00340000,80,4111,P,15.25,15.81,14.55,15.5,116,2547,0.249912,-0.469159,0.249912,0.010034,-0.098661,0.634143,-0.335757,15.75,15.25,341.25,0.37,113359844,0,0.254734088978,
2021-12-28,MSFT  220318C00345000,80,4111,2022-03-18,C,345.0,14.7,15.4,13.8,14.25,204,2402,0.253995,0.483871,0.253995,0.009967,-0.103023,0.632268,0.31536,14.55,13.95,341.25,1.1,113463829,0,2021-12-28,MSFT  220318P00345000,80,4111,P,16.7,18.2,15.85,17.9,71,851,0.245207,-0.520262,0.245207,0.010248,-0.09688,0.632686,-0.367899,18.15,17.65,341.25,-1.1,113463830,0,0.24945925834800003,
2021-12-28,MSFT  220414C00340000,107,4111,2022-04-14,C,340.0,20.8,21.0,19.44,19.775,149,2004,0.263183,0.535936,0.263183,0.008249,-0.091914,0.732525,0.475875,20.05,19.5,341.25,-0.37,116470345,0,2021-12-28,MSFT  220414P00340000,107,4111,P,17.75,18.45,17.75,18.325,21,1102,0.255218,-0.465461,0.255218,0.008494,-0.086752,0.7328,-0.446437,18.55,18.1,341.25,0.37,116470346,0,0.25948673024,
2021-12-28,MSFT  220414C00345000,107,4111,2022-04-14,C,345.0,18.49,18.55,16.95,17.25,226,2901,0.260051,0.494199,0.260051,0.008376,-0.091045,0.738312,0.443314,17.55,16.95,341.25,1.1,116470347,0,2021-12-28,MSFT  220414P00345000,107,4111,P,20.45,20.46,20.45,20.675,22,655,0.250452,-0.508883,0.250452,0.008691,-0.085346,0.738501,-0.482445,20.95,20.4,341.25,-1.1,116470348,0,0.25519581620099996,
2021-12-29,MSFT  211231C00345000,2,4111,2021-12-31,C,345.0,1.08,2.1,0.46,0.83500004,38260,9150,0.19724,0.274045,0.19724,0.066719,-0.415939,0.084315,0.005089,0.87,0.8,341.95,0.89,117823133,0,2021-12-29,MSFT  211231P00345000,2,4111,P,3.5,5.6,2.72,3.775,1224,670,0.18399,-0.740678,0.18399,0.069796,-0.37796,0.082183,-0.011865,3.9,3.65,341.95,-0.89,117823134,0,0.18762109624999998,0.024044999999999983
2021-12-29,MSFT  211231C00342500,2,4111,2021-12-31,C,342.5,2.0,3.45,1.0,1.685,21383,7456,0.192659,0.458075,0.192659,0.081355,-0.483987,0.100423,0.008491,1.72,1.65,341.95,0.16,118303925,0,2021-12-29,MSFT  211231P00342500,2,4111,P,3.13,3.7,1.57,2.145,3499,1473,0.183693,-0.54429,0.183693,0.085645,-0.462532,0.100051,-0.009217,2.21,2.08,341.95,-0.16,118303926,0,0.18780010045,0.208075
2021-12-29,MSFT  211231C00340000,2,4111,2021-12-31,C,340.0,3.35,5.25,2.0,3.175,7671,8153,0.20394,0.650487,0.20394,0.071716,-0.478204,0.093709,0.012014,3.3,3.05,341.95,-0.57,117823131,0,2021-12-29,MSFT  211231P00340000,2,4111,P,1.94,2.2,0.88,1.0899999,14184,4156,0.189553,-0.338914,0.189553,0.076623,-0.440758,0.093463,-0.005953,1.13,1.05,341.95,0.57,117823132,0,0.198911556469,0.09951299999999996
2021-12-29,MSFT  220107C00350000,9,4111,2022-01-07,C,350.0,1.48,2.16,1.01,1.355,3547,3987,0.194248,0.227539,0.194248,0.028937,-0.175052,0.162063,0.018851,1.39,1.32,341.95,2.35,118086693,0,2021-12-29,MSFT  220107P00350000,9,4111,P,8.95,10.7,7.75,9.225,66,120,0.183345,-0.786672,0.183345,0.029681,-0.159228,0.161248,-0.054406,9.4,9.05,341.95,-2.35,118086694,0,0.18582585771700003,0.02246100000000001
2021-12-29,MSFT  220107C00345000,9,4111,2022-01-07,C,345.0,2.93,4.2,2.17,2.9250002,7227,4074,0.198714,0.394207,0.198714,0.036066,-0.228398,0.206637,0.032517,2.95,2.9,341.95,0.89,118086691,0,2021-12-29,MSFT  220107P00345000,9,4111,P,5.3,7.4,4.95,5.8,686,219,0.190501,-0.610974,0.190501,0.037667,-0.218506,0.208805,-0.045834,5.9,5.7,341.95,-0.89,118086692,0,0.193738622091,0.14420699999999997
2021-12-29,MSFT  220107C00335000,9,4111,2022-01-07,C,335.0,9.62,11.0,7.5,9.075,353,1907,0.2273,0.723638,0.2273,0.027405,-0.227299,0.179602,0.058777,9.25,8.9,341.95,-2.03,118086687,0,2021-12-29,MSFT  220107P00335000,9,4111,P,2.16,2.59,1.68,1.905,685,1154,0.215278,-0.265715,0.215278,0.028501,-0.211377,0.179483,-0.021294,1.96,1.85,341.95,2.03,118086688,0,0.22397757603600002,0.026361999999999997
2021-12-29,MSFT  220107C00332500,9,4111,2022-01-07,C,332.5,12.1,12.85,9.85,11.125,47,680,0.239068,0.778102,0.239068,0.02318,-0.212739,0.159772,0.062864,11.3,10.95,341.95,-2.76,118460791,0,2021-12-29,MSFT  220107P00332500,9,4111,P,1.5,1.93,1.33,1.435,268,316,0.224168,-0.207742,0.224168,0.023791,-0.191348,0.153768,-0.01787,1.49,1.38,341.95,2.76,118460792,0,0.23576171980000002,0.02810199999999996
2021-12-29,MSFT  220114C00350000,16,4111,2022-01-14,C,350.0,2.7,3.4,2.0,2.5,1563,2415,0.194823,0.291456,0.194823,0.024599,-0.149781,0.245644,0.042592,2.57,2.43,341.95,2.35,118161023,0,2021-12-29,MSFT  220114P00350000,16,4111,P,10.35,12.0,9.25,10.35,39,51,0.187116,-0.717264,0.187116,0.025371,-0.141687,0.248599,-0.091675,10.6,10.1,341.95,-2.35,118161024,0,0.18936225139200002,0.04145599999999999
2021-12-29,MSFT  220114C00345000,16,4111,2022-01-14,C,345.0,4.45,5.6,3.55,4.375,986,2585,0.201026,0.425029,0.201026,0.027228,-0.17658,0.28056,0.061792,4.5,4.25,341.95,0.89,118161021,0,2021-12-29,MSFT  220114P00345000,16,4111,P,7.03,8.61,6.5,7.175,64,72,0.192389,-0.579156,0.192389,0.028517,-0.16859,0.278391,-0.077826,7.35,7.0,341.95,-0.89,118161022,0,0.196059975473,0.175029
2021-12-29,MSFT  220114C00330000,16,4111,2022-01-14,C,330.0,15.6,15.72,13.15,14.200001,25,722,0.233611,0.774124,0.233611,0.017971,-0.157683,0.215192,0.109813,14.55,13.85,341.95,-3.49,118161015,0,2021-12-29,MSFT  220114P00330000,16,4111,P,2.21,2.54,2.0,2.13,256,909,0.228422,-0.220887,0.228422,0.018212,-0.152024,0.211645,-0.031751,2.2,2.06,341.95,3.49,118161016,0,0.232438929436,0.024124000000000034
2021-12-29,MSFT  220114C00332500,16,4111,2022-01-14,C,332.5,14.0,14.25,10.93,12.35,45,46,0.233006,0.72562,0.233006,0.01998,-0.174303,0.238623,0.103354,12.55,12.15,341.95,-2.76,118536879,0,2021-12-29,MSFT  220114P00332500,16,4111,P,2.69,3.02,2.69,2.605,91,208,0.221058,-0.264212,0.221058,0.020759,-0.162272,0.239255,-0.037763,2.68,2.53,341.95,2.76,118536880,0,0.22972770775999998,0.024379999999999957
2021-12-29,MSFT  220121C00355000,23,4111,2022-01-21,C,355.0,2.25,2.76,1.77,2.095,1429,13661,0.191594,0.225588,0.191594,0.018263,-0.107578,0.25782,0.047289,2.14,2.05,341.95,3.82,113463827,0,2021-12-29,MSFT  220121P00355000,23,4111,P,15.36,15.95,13.9,14.825,15,582,0.179561,-0.790643,0.179561,0.018748,-0.096088,0.249361,-0.137728,15.0,14.65,341.95,-3.82,113463828,0,0.18227550040399998,0.02441199999999999
2021-12-29,MSFT  220121C00350000,23,4111,2022-01-21,C,350.0,3.6,4.5,2.92,3.475,4679,20932,0.194644,0.326146,0.194644,0.021573,-0.131193,0.309389,0.068087,3.55,3.4,341.95,2.35,113425727,0,2021-12-29,MSFT  220121P00350000,23,4111,P,10.7,12.2,10.3,11.200001,56,1381,0.184727,-0.683914,0.184727,0.022557,-0.122661,0.313426,-0.127001,11.35,11.05,341.95,-2.35,113425728,0,0.187961389882,0.07614599999999999
2021-12-29,MSFT  220121C00330000,23,4111,2022-01-21,C,330.0,16.2,17.0,13.69,15.275,744,33608,0.234485,0.73721,0.234485,0.016204,-0.143319,0.279959,0.149225,15.5,15.05,341.95,-3.49,112858347,0,2021-12-29,MSFT  220121P00330000,23,4111,P,3.38,3.66,2.88,3.075,628,25237,0.226031,-0.255631,0.226031,0.016635,-0.135899,0.272267,-0.05278,3.15,3.0,341.95,3.49,112858348,0,0.23226337334,0.012789999999999968
2021-12-29,MSFT  220121C00327500,23,4111,2022-01-21,C,327.5,18.5,18.5,16.36,17.349998,6,417,0.243307,0.769876,0.243307,0.014543,-0.138538,0.260725,0.154956,17.55,17.15,341.95,-4.23,118460803,0,2021-12-29,MSFT  220121P00327500,23,4111,P,2.69,3.05,2.49,2.585,159,646,0.231668,-0.219692,0.231668,0.014931,-0.128158,0.252711,-0.045547,2.65,2.52,341.95,4.23,118460804,0,0.240628586764,0.019876000000000005
2021-12-29,MSFT  220128C00355000,30,4111,2022-01-28,C,355.0,4.07,4.8,3.4,3.9250002,87,639,0.225186,0.292343,0.225186,0.015564,-0.126689,0.336837,0.078938,4.15,3.7,341.95,3.82,118235619,0,2021-12-29,MSFT  220128P00355000,30,4111,P,16.27,16.27,16.27,16.3,3,4,0.20546,-0.727737,0.20546,0.016555,-0.111198,0.322889,-0.174485,17.7,14.9,341.95,-3.82,118235620,0,0.211226758018,0.04234300000000002
2021-12-29,MSFT  220128C00350000,30,4111,2022-01-28,C,350.0,6.0,6.65,5.0,5.475,294,622,0.225411,0.372043,0.225411,0.017117,-0.139649,0.370805,0.100064,5.75,5.2,341.95,2.35,118235617,0,2021-12-29,MSFT  220128P00350000,30,4111,P,13.6,13.77,13.6,12.625,46,10,0.201698,-0.645463,0.201698,0.01892,-0.122631,0.370654,-0.159716,13.5,11.75,341.95,-2.35,118235618,0,0.210520255659,0.12204300000000001
2021-12-29,MSFT  220128C00325000,30,4111,2022-01-28,C,325.0,21.25,21.35,20.0,20.849998,12,239,0.267294,0.758925,0.267294,0.011893,-0.13677,0.305504,0.196163,21.8,19.9,341.95,-4.96,118235607,0,2021-12-29,MSFT  220128P00325000,30,4111,P,4.43,4.43,3.49,3.725,168,292,0.262256,-0.237143,0.262256,0.012057,-0.132594,0.308431,-0.064467,3.95,3.5,341.95,4.96,118235608,0,0.26607946415,0.00892499999999996
